run_group_id,trace,benchmark_family,split_side,experiment,experiment_kind,router,llc_prefetcher,builtin_coordinator,expert_0,expert_1,seed,ipc,speedup_vs_baseline,speedup_vs_best_single,baseline_ipc,best_single_ipc,traffic_overhead_vs_baseline,l2c_load_miss,l2c_mpki,l2c_prefetch_issued_raw,l2c_prefetch_issued,l2c_prefetch_useful,l2c_prefetch_useless,l2c_prefetch_late,llc_prefetch_issued,llc_prefetch_useful,downstream_prefetch_issued,downstream_prefetch_useful,downstream_prefetch_accuracy,pref0_issued_total,pref1_issued_total,pref0_useful_total,pref1_useful_total,pref0_budget_total,pref1_budget_total,pref0_selected_epochs,pref1_selected_epochs,pref0_accuracy,pref1_accuracy,l1d_load_miss,l2c_total_miss,l2c_rq_full,l2c_wq_full,l2c_pq_full,dram_rq_row_buffer_miss,dram_bus_congested,dram_mshr_full,branch_pred_mpki,cycles,total_instructions,warmup_instructions,simulation_instructions,epoch_len_instructions,mop_total_budget,mop_accuracy_floor,mop_fixed_split_ratio,mop_guarded_min_budget_share,mop_one_shot_epochs,mop_score_weights,mode,host,git_revision,duration_s,start_utc,end_utc,trace_path,log_path,stderr_path,metrics_path,epoch_trace_prefix,flags
20260429T034359.626926Z-6dd5,429.mcf-192B,SPEC,train,OneShotFit,router,OneShotFit,,,MLOP,SPP+PPF,1,0.07162,0.9993023580298591,0.8238812837915566,0.07167,0.08693,1.0,81705.0,81.705,2949.0,2949.0,0.0,0.0,0.0,0.0,433.0,2949.0,433.0,0.14682943370634113,4096.0,3309.0,2468.0,2156.0,0.0,24576.0,0.0,3.0,0.6025390625,0.651556361438501,143911.0,81716.0,0.0,0.0,0.0,59213.0,6107.0,0.0,21.07,13961998.0,1000000.0,500000,1000000,500000,8192,30,50,10,1,"1.0,0.25,1.0",stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,6.561476,2026-04-29T03:44:45.764136+00:00,2026-04-29T03:44:52.325612+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/429.mcf-192B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/429.mcf-192B__OneShotFit.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/429.mcf-192B__OneShotFit.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/429.mcf-192B__OneShotFit.json,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/429.mcf-192B__OneShotFit,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini' --mop_router_type=3 --mop_seed=1 --l2c_prefetcher_types=mlop --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mlop.ini' --l2c_prefetcher_types=spp_ppf_dev --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/spp_ppf_dev.ini' --l2c_prefetcher_force_prefetch_at_llc=true --mop_epoch_trace=results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/429.mcf-192B__OneShotFit --mop_total_budget=8192 --mop_one_shot_epochs=1"
20260429T034359.626926Z-6dd5,429.mcf-192B,SPEC,train,AthenaMAB,builtin,,,AthenaMAB,MLOP,SPP+PPF,,0.07149,0.9974884889074926,0.8223858276774416,0.07167,0.08693,1.0,81871.0,81.871,2213.0,2213.0,0.0,0.0,0.0,0.0,48.0,2213.0,48.0,0.021690013556258474,0.0,1989.0,0.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.5595776772247361,143911.0,81882.0,0.0,0.0,0.0,59121.0,5771.0,0.0,21.07,13987675.0,1000000.0,500000,1000000,500000,,,,,,,stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,6.7501,2026-04-29T03:44:52.325688+00:00,2026-04-29T03:44:59.075788+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/429.mcf-192B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/429.mcf-192B__AthenaMAB.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/429.mcf-192B__AthenaMAB.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/429.mcf-192B__AthenaMAB.json,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/429.mcf-192B__AthenaMAB,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mop_lite_mab.ini' --l2c_prefetcher_types=mlop --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mlop.ini' --l2c_prefetcher_types=spp_ppf_dev --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/spp_ppf_dev.ini' --l2c_prefetcher_force_prefetch_at_llc=true --mop_epoch_trace=results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/429.mcf-192B__AthenaMAB"
20260429T034359.626926Z-6dd5,450.soplex-92B,SPEC,train,Baseline,baseline,,,,,,,0.46407,1.0,0.9309514734498184,0.46407,0.49849,0.0,10900.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30210.0,16532.0,0.0,0.0,0.0,6812.0,11927.0,0.0,6.58,2154858.0,1000000.0,500000,1000000,,,,,,,,stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,4.526135,2026-04-29T03:44:59.075865+00:00,2026-04-29T03:45:03.602000+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/450.soplex-92B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__Baseline.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__Baseline.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/450.soplex-92B__Baseline.json,,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400"
20260429T034359.626926Z-6dd5,450.soplex-92B,SPEC,train,MLOP,single,,,,,,,0.4698,1.0123472751955525,0.9424461874862083,0.46407,0.49849,1.0,10904.0,10.904,12178.0,12178.0,0.0,0.0,0.0,0.0,7843.0,12178.0,7843.0,0.6440302184266711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30214.0,16537.0,0.0,0.0,0.0,6433.0,17873.0,0.0,6.58,2128573.0,1000000.0,500000,1000000,,,,,,,,stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,4.251763,2026-04-29T03:45:03.602077+00:00,2026-04-29T03:45:07.853840+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/450.soplex-92B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__MLOP.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__MLOP.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/450.soplex-92B__MLOP.json,,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --l2c_prefetcher_types=mlop --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mlop.ini' --l2c_prefetcher_force_prefetch_at_llc=true"
20260429T034359.626926Z-6dd5,450.soplex-92B,SPEC,train,SPP+PPF,single,,,,,,,0.49849,1.074169845066477,1.0,0.46407,0.49849,1.0,10899.0,10.899,22332.0,22332.0,0.0,0.0,0.0,0.0,3254.0,22332.0,3254.0,0.14571019165323304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30221.0,16519.0,0.0,0.0,0.0,6834.0,14070.0,0.0,6.58,2006068.0,1000000.0,500000,1000000,,,,,,,,stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,4.403959,2026-04-29T03:45:07.853906+00:00,2026-04-29T03:45:12.257865+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/450.soplex-92B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__SPPplusPPF.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__SPPplusPPF.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/450.soplex-92B__SPPplusPPF.json,,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --l2c_prefetcher_types=spp_ppf_dev --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/spp_ppf_dev.ini' --l2c_prefetcher_force_prefetch_at_llc=true"
20260429T034359.626926Z-6dd5,450.soplex-92B,SPEC,train,MoP-V0,router,MoP-V0,,,MLOP,SPP+PPF,1,0.48266,1.0400586118473507,0.9682440971734638,0.46407,0.49849,1.0,10901.0,10.901,14593.0,14593.0,0.0,0.0,0.0,0.0,2897.0,14593.0,2897.0,0.19851983827862674,6950.0,11676.0,5017.0,15113.0,9412.0,15164.0,3.0,3.0,0.7218705035971223,1.2943645083932853,30215.0,16533.0,0.0,0.0,0.0,6862.0,14345.0,0.0,6.58,2071869.0,1000000.0,500000,1000000,500000,8192,30,50,10,1,"1.0,0.25,1.0",stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,4.651145,2026-04-29T03:45:12.257932+00:00,2026-04-29T03:45:16.909077+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/450.soplex-92B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__MoP-V0.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__MoP-V0.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/450.soplex-92B__MoP-V0.json,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__MoP-V0,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini' --mop_router_type=4 --mop_seed=1 --l2c_prefetcher_types=mlop --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mlop.ini' --l2c_prefetcher_types=spp_ppf_dev --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/spp_ppf_dev.ini' --l2c_prefetcher_force_prefetch_at_llc=true --mop_epoch_trace=results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__MoP-V0 --mop_total_budget=8192 --mop_one_shot_epochs=1"
20260429T034359.626926Z-6dd5,450.soplex-92B,SPEC,train,MoP-V1.1,router,MoP-V1.1,,,MLOP,SPP+PPF,1,0.48289,1.0405542267330359,0.9687054905815563,0.46407,0.49849,1.0,10904.0,10.904,14594.0,14594.0,0.0,0.0,0.0,0.0,2901.0,14594.0,2901.0,0.1987803206797314,6953.0,11698.0,5017.0,15150.0,9410.0,15166.0,3.0,3.0,0.7215590392636272,1.2950931783210806,30214.0,16537.0,0.0,0.0,0.0,6969.0,14318.0,0.0,6.58,2070855.0,1000000.0,500000,1000000,500000,8192,30,50,10,1,"1.0,0.25,1.0",stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,4.616827,2026-04-29T03:45:16.909163+00:00,2026-04-29T03:45:21.525990+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/450.soplex-92B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__MoP-V1.1.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__MoP-V1.1.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/450.soplex-92B__MoP-V1.1.json,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__MoP-V1.1,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini' --mop_router_type=5 --mop_seed=1 --l2c_prefetcher_types=mlop --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mlop.ini' --l2c_prefetcher_types=spp_ppf_dev --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/spp_ppf_dev.ini' --l2c_prefetcher_force_prefetch_at_llc=true --mop_epoch_trace=results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__MoP-V1.1 --mop_total_budget=8192 --mop_one_shot_epochs=1"
20260429T034359.626926Z-6dd5,450.soplex-92B,SPEC,train,MoP-V1.2,router,MoP-V1.2,,,MLOP,SPP+PPF,1,0.49404,1.06458077445213,0.9910730405825593,0.46407,0.49849,1.0,10903.0,10.903,14249.0,14249.0,0.0,0.0,0.0,0.0,2514.0,14249.0,2514.0,0.17643343392518773,4096.0,13249.0,2758.0,16847.0,0.0,24576.0,0.0,3.0,0.67333984375,1.2715676654841874,30214.0,16536.0,0.0,0.0,0.0,6985.0,13724.0,0.0,6.58,2024109.0,1000000.0,500000,1000000,500000,8192,30,50,10,1,"1.0,0.25,1.0",stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,4.381337,2026-04-29T03:45:21.526067+00:00,2026-04-29T03:45:25.907404+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/450.soplex-92B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__MoP-V1.2.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__MoP-V1.2.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/450.soplex-92B__MoP-V1.2.json,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__MoP-V1.2,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini' --mop_router_type=6 --mop_seed=1 --l2c_prefetcher_types=mlop --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mlop.ini' --l2c_prefetcher_types=spp_ppf_dev --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/spp_ppf_dev.ini' --l2c_prefetcher_force_prefetch_at_llc=true --mop_epoch_trace=results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__MoP-V1.2 --mop_total_budget=8192 --mop_one_shot_epochs=1"
20260429T034359.626926Z-6dd5,450.soplex-92B,SPEC,train,WinnerTakeAll,router,WinnerTakeAll,,,MLOP,SPP+PPF,1,0.49343,1.0632663175813994,0.9898493450219663,0.46407,0.49849,1.0,10899.0,10.899,14223.0,14223.0,0.0,0.0,0.0,0.0,2512.0,14223.0,2512.0,0.17661534134852,4096.0,13269.0,2758.0,16866.0,0.0,24576.0,0.0,3.0,0.67333984375,1.271082975356093,30208.0,16532.0,0.0,0.0,0.0,7112.0,13761.0,0.0,6.58,2026625.0,1000000.0,500000,1000000,500000,8192,30,50,10,1,"1.0,0.25,1.0",stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,4.486792,2026-04-29T03:45:25.907495+00:00,2026-04-29T03:45:30.394287+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/450.soplex-92B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__WinnerTakeAll.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__WinnerTakeAll.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/450.soplex-92B__WinnerTakeAll.json,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__WinnerTakeAll,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini' --mop_router_type=1 --mop_seed=1 --l2c_prefetcher_types=mlop --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mlop.ini' --l2c_prefetcher_types=spp_ppf_dev --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/spp_ppf_dev.ini' --l2c_prefetcher_force_prefetch_at_llc=true --mop_epoch_trace=results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__WinnerTakeAll --mop_total_budget=8192 --mop_one_shot_epochs=1"
20260429T034359.626926Z-6dd5,450.soplex-92B,SPEC,train,OneShotFit,router,OneShotFit,,,MLOP,SPP+PPF,1,0.49238,1.0610037278858793,0.9877429838111096,0.46407,0.49849,1.0,10904.0,10.904,14201.0,14201.0,0.0,0.0,0.0,0.0,2482.0,14201.0,2482.0,0.1747764241954792,4096.0,13224.0,2758.0,16784.0,0.0,24576.0,0.0,3.0,0.67333984375,1.2692075015124018,30214.0,16537.0,0.0,0.0,0.0,7177.0,13713.0,0.0,6.58,2030955.0,1000000.0,500000,1000000,500000,8192,30,50,10,1,"1.0,0.25,1.0",stage1_pair_screen_1m,MacBookPro.fios-router.home,a778f3cbe9d6a9f3bd05580ec3a2cb3c45c4b342,4.550252,2026-04-29T03:45:30.394338+00:00,2026-04-29T03:45:34.944590+00:00,/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/artifacts/athena_traces/450.soplex-92B.champsimtrace.xz,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__OneShotFit.out,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/logs/450.soplex-92B__OneShotFit.err,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/metrics/450.soplex-92B__OneShotFit.json,results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__OneShotFit,"--warmup_instructions=500000 --simulation_instructions=1000000 --llc_replacement_type=ship --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena'/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini' --mop_router_type=3 --mop_seed=1 --l2c_prefetcher_types=mlop --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/mlop.ini' --l2c_prefetcher_types=spp_ppf_dev --config='/Users/barry/Library/Mobile Documents/com~apple~CloudDocs/Carnegie Mellon/15740/Proj/Mixture-of-Prefetchers/external/athena/config/spp_ppf_dev.ini' --l2c_prefetcher_force_prefetch_at_llc=true --mop_epoch_trace=results/stage1_pair_screen_1m_probe1_budget8192_MLOP_SPPplusPPF/runs/20260429T034359.626926Z-6dd5/epoch_logs/450.soplex-92B__OneShotFit --mop_total_budget=8192 --mop_one_shot_epochs=1"
