run_group_id,trace,benchmark_family,split_side,experiment,experiment_kind,router,builtin_coordinator,expert_0,expert_1,seed,ipc,speedup_vs_baseline,speedup_vs_best_single,baseline_ipc,best_single_ipc,traffic_overhead_vs_baseline,l2c_load_miss,l2c_mpki,l2c_prefetch_issued_raw,l2c_prefetch_issued,l2c_prefetch_useful,l2c_prefetch_useless,l2c_prefetch_late,downstream_prefetch_accuracy,pref0_issued_total,pref1_issued_total,pref0_useful_total,pref1_useful_total,pref0_budget_total,pref1_budget_total,pref0_selected_epochs,pref1_selected_epochs,pref0_accuracy,pref1_accuracy,l1d_load_miss,llc_prefetch_useful,l2c_total_miss,l2c_rq_full,l2c_wq_full,l2c_pq_full,dram_rq_row_buffer_miss,dram_bus_congested,dram_mshr_full,branch_pred_mpki,cycles,total_instructions,warmup_instructions,simulation_instructions,epoch_len_instructions,mop_total_budget,mop_accuracy_floor,mop_fixed_split_ratio,mop_score_weights,mode,host,git_revision,duration_s,start_utc,end_utc,trace_path,log_path,stderr_path,metrics_path,epoch_trace_prefix,flags,downstream_prefetch_useful
20260417T164530.338568Z-d1d3,parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,PARSEC,heldout,MLOP,single,,,,,,0.89977,0.9999110962938267,1.0,0.89985,0.89977,1.0,10467.0,1.0466998953300104,10303.0,10303.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10467.0,10303.0,10467.0,0.0,0.0,0.0,152.0,2639.0,0.0,0.13,11113981.0,10000001.0,5000000,10000000,,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,73.807576,2026-04-17T16:51:47.542172+00:00,2026-04-17T16:53:01.349748+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M__MLOP.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M__MLOP.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M__MLOP.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --l2c_prefetcher_types=mlop --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mlop.ini --l2c_prefetcher_force_prefetch_at_llc=true",10303.0
20260417T164530.338568Z-d1d3,parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,PARSEC,heldout,Pythia,single,,,,,,0.89977,0.9999110962938267,1.0,0.89985,0.89977,1.0,10467.0,1.0466998953300104,36059.0,36059.0,0.0,0.0,0.0,0.28564297401480904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10467.0,10300.0,10467.0,0.0,0.0,0.0,96.0,673.0,0.0,0.13,11113981.0,10000001.0,5000000,10000000,,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,73.688209,2026-04-17T16:51:49.520452+00:00,2026-04-17T16:53:03.208661+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M__Pythia.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M__Pythia.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M__Pythia.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",10300.0
20260417T164530.338568Z-d1d3,parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,PARSEC,heldout,MoPLite,router,MoPLite,,MLOP,Pythia,1,0.21819,1.0007338439664266,0.9586134176881508,0.21803,0.22761,1.0,198200.0,19.82,0.0,2039.0,0.0,0.0,0.0,0.0029426189308484553,1024.0,1015.0,269.0,385.0,0.0,0.0,0.0,0.0,0.2626953125,0.3793103448275862,233584.0,6.0,198200.0,0.0,0.0,0.0,171944.0,111239.0,0.0,3.66,45832396.0,10000000.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,83.473408,2026-04-17T16:51:40.222122+00:00,2026-04-17T16:53:03.695530+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__MoPLite.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__MoPLite.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__MoPLite.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=4 --mop_seed=1 --l2c_prefetcher_types=mlop --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mlop.ini --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",6.0
20260417T164530.338568Z-d1d3,parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,PARSEC,heldout,FixedSplit,router,FixedSplit,,MLOP,Pythia,1,0.21976,1.0079346878869881,0.9655111814067924,0.21803,0.22761,1.0,198261.0,19.8261,40959.0,40959.0,0.0,0.0,0.0,0.11611611611611612,23552.0,28233.0,2822.0,19560.0,30720.0,30720.0,30.0,30.0,0.11981997282608696,0.692806290511104,233584.0,4756.0,198261.0,0.0,0.0,0.0,198264.0,156314.0,0.0,3.66,45504763.0,10000000.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,84.060629,2026-04-17T16:51:41.226448+00:00,2026-04-17T16:53:05.287077+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__FixedSplit.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__FixedSplit.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__FixedSplit.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=0 --mop_seed=1 --l2c_prefetcher_types=mlop --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mlop.ini --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",4756.0
20260417T164530.338568Z-d1d3,parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,PARSEC,heldout,AthenaMAB,builtin,,AthenaMAB,MLOP,Pythia,,0.22233,1.0197220565977159,0.9768024252010017,0.21803,0.22761,1.0,198353.0,19.8353,51093.0,51093.0,0.0,0.0,0.0,0.16047208032411486,11672.0,78362.0,1185.0,23219.0,0.0,0.0,0.0,0.0,0.10152501713502399,0.2963043311809295,233584.0,8199.0,198353.0,0.0,0.0,0.0,199153.0,160356.0,0.0,3.66,44978083.0,10000000.0,5000000,10000000,500000,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,81.806155,2026-04-17T16:51:43.572979+00:00,2026-04-17T16:53:05.379134+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__AthenaMAB.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__AthenaMAB.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__AthenaMAB.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite_mab.ini --l2c_prefetcher_types=mlop --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mlop.ini --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",8199.0
20260417T164530.338568Z-d1d3,parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,PARSEC,heldout,WinnerTakeAll,router,WinnerTakeAll,,MLOP,Pythia,1,0.21883,1.003669219832133,0.9614252449365142,0.21803,0.22761,1.0,198265.0,19.8265,37881.0,37881.0,0.0,0.0,0.0,0.09577360682136163,42054.0,1015.0,4865.0,385.0,61440.0,0.0,30.0,0.0,0.11568459599562467,0.3793103448275862,233584.0,3628.0,198265.0,0.0,0.0,0.0,206688.0,164059.0,0.0,3.66,45698039.0,10000000.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,82.740223,2026-04-17T16:51:42.683685+00:00,2026-04-17T16:53:05.423908+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__WinnerTakeAll.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__WinnerTakeAll.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M__WinnerTakeAll.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=1 --mop_seed=1 --l2c_prefetcher_types=mlop --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mlop.ini --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",3628.0
20260417T164530.338568Z-d1d3,parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,PARSEC,heldout,MoPLite,router,MoPLite,,MLOP,Pythia,1,0.89977,0.9999110962938267,1.0,0.89985,0.89977,1.0,10467.0,1.0466998953300104,35005.0,35005.0,0.0,0.0,0.0,0.29432938151692617,15978.0,10958.0,15414.0,10864.0,23999.0,37441.0,30.0,30.0,0.9647014645137063,0.9914217922978645,10467.0,10303.0,10467.0,0.0,0.0,0.0,128.0,2639.0,0.0,0.13,11113981.0,10000001.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,68.00611,2026-04-17T16:52:03.508056+00:00,2026-04-17T16:53:11.514166+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M__MoPLite.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M__MoPLite.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M__MoPLite.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=4 --mop_seed=1 --l2c_prefetcher_types=mlop --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mlop.ini --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",10303.0
20260417T164530.338568Z-d1d3,ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,LIGRA,heldout,Baseline,baseline,,,,,,1.12649,1.0,0.9999911229471815,1.12649,1.1265,0.0,23127.0,2.312699768730023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23127.0,0.0,23127.0,0.0,0.0,0.0,248.0,0.0,0.0,2.31,8877136.0,10000001.0,5000000,10000000,,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,20.722864,2026-04-17T16:53:03.695609+00:00,2026-04-17T16:53:24.418473+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__Baseline.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__Baseline.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__Baseline.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400",0.0
20260417T164530.338568Z-d1d3,ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,LIGRA,heldout,MLOP,single,,,,,,1.1265,1.0000088771316213,1.0,1.12649,1.1265,1.0,23127.0,2.3126995374600927,22766.0,22766.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23127.0,22766.0,23127.0,0.0,0.0,0.0,200.0,7157.0,0.0,2.31,8877061.0,10000002.0,5000000,10000000,,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,19.482012,2026-04-17T16:53:05.287131+00:00,2026-04-17T16:53:24.769143+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__MLOP.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__MLOP.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__MLOP.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --l2c_prefetcher_types=mlop --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mlop.ini --l2c_prefetcher_force_prefetch_at_llc=true",22766.0
20260417T164530.338568Z-d1d3,ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,LIGRA,heldout,Pythia,single,,,,,,1.1265,1.0000088771316213,1.0,1.12649,1.1265,1.0,23127.0,2.3126995374600927,79650.0,79650.0,0.0,0.0,0.0,0.28577526679221593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23127.0,22762.0,23127.0,0.0,0.0,0.0,200.0,1498.0,0.0,2.31,8877061.0,10000002.0,5000000,10000000,,,,,,,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,19.863897,2026-04-17T16:53:05.379179+00:00,2026-04-17T16:53:25.243076+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__Pythia.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__Pythia.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__Pythia.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",22762.0
20260417T164530.338568Z-d1d3,ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,LIGRA,heldout,MoPLite,router,MoPLite,,MLOP,Pythia,1,1.12649,1.0,0.9999911229471815,1.12649,1.1265,1.0,23127.0,2.312699768730023,40778.0,40778.0,0.0,0.0,0.0,0.3523468536956202,21398.0,11434.0,21382.0,11433.0,21555.0,39885.0,30.0,30.0,0.9992522665669689,0.9999125415427672,23127.0,14368.0,23127.0,0.0,0.0,0.0,200.0,4807.0,0.0,2.31,8877136.0,10000001.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,20.640649,2026-04-17T16:53:05.423959+00:00,2026-04-17T16:53:26.064608+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__MoPLite.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__MoPLite.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__MoPLite.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=4 --mop_seed=1 --l2c_prefetcher_types=mlop --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mlop.ini --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",14368.0
20260417T164530.338568Z-d1d3,ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,LIGRA,heldout,FixedSplit,router,FixedSplit,,MLOP,Pythia,1,1.12649,1.0,0.9999911229471815,1.12649,1.1265,1.0,23127.0,2.312699768730023,40806.0,40806.0,0.0,0.0,0.0,0.5018869774052835,30348.0,8872.0,30332.0,8871.0,30720.0,30720.0,30.0,30.0,0.9994727823909318,0.9998872858431019,23127.0,20480.0,23127.0,0.0,0.0,0.0,216.0,6724.0,0.0,2.31,8877136.0,10000001.0,5000000,10000000,500000,2048,30,50,"1.0,0.25,1.0",,GS24473,801cbd7097e0698bf814076476006a7b8aa7adf1,19.814075,2026-04-17T16:53:11.514216+00:00,2026-04-17T16:53:31.328291+00:00,/home/barry/projects/github/Mixture-of-Prefetchers/artifacts/athena_traces/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M.champsimtrace.xz,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__FixedSplit.out,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/logs/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__FixedSplit.err,/home/barry/projects/github/Mixture-of-Prefetchers/results/mop_lite_pair_mlop_pythia/runs/20260417T164530.338568Z-d1d3/metrics/ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M__FixedSplit.json,,"--warmup_instructions=5000000 --simulation_instructions=10000000 --llc_replacement_type=ship --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/nopref.ini --rob_partition_size=64,128,320 --rob_frontal_partition_ids=0 --rob_dorsal_partition_ids=2 --dram_io_freq=400 --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mop_lite.ini --mop_router_type=0 --mop_seed=1 --l2c_prefetcher_types=mlop --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/mlop.ini --l2c_prefetcher_types=scooby --config=/home/barry/projects/github/Mixture-of-Prefetchers/external/athena/config/pythia.ini --l2c_prefetcher_force_prefetch_at_llc=true",20480.0
